tweet_id,text_clean
1833445559,@user mmhm! have a goodnight at work!
1753226103,off to work sooon .. its to cold i dnt wanna go
1573147697,@user boo indeed!
1557412950,@user ooo im going out for tea. 18 tomorrow xx
1551332090,@user thanks so much!
1679152717,cant believe this fucking mess
1825437265,"@user if you run out of it (implying frequent use), i don't wanna know..."
1793484165,@user sigh... everything has been invented already.
1824307622,"@user yeah! i wanted to see it opening day, but it was sold out everywhere!! worth the wait and i'd see it again!!"
1550995163,@user the the bg on ur profile by the way... too hot! ;)
1468042457,@user i love chutney......
1751988180,i'm on my way to see '17 again'. i've wanted to see it for a looong time
1957653981,"@user there were attempts to somehow extend inner classes, which would be close to #closure, can't find the ref atm"
1692957853,hmm i dont know how to explain this to the teenage readers URL
1573867177,creating a copy of your music library in compressed format takes forever
1563756216,@user thank you very much!!!!
1753912929,i look like the wee guy outta wolverine URL
1770617409,ummm intervention i'm an alcoholic and abuse drugs and i drink hand sanitizer cause i'm desperate to get drunk anthony i wanna cuddle you
1573556407,no skate police in london... next time i just wont see you and i wont slide into you!
1753614993,"this is odd. i'm the only 1 awake right now, that's rare. i'm a little scared shhh what was that? did u hear that? ohh no! shhh shh"
1793218543,@user diba sabi mo dati im not really jologs? ...coz we watch dot dot dot )) shuttit! ) plan it? di ka kasama! onceamonth...
1834767290,people not showing up for their shifts at work so i have to go in early so my coworker can make it to class makes me sad.
1835851288,@user @user @user @user we are all seeing no doubt today!!!!
1556961348,"@user were you just in milwaukee? if so, i am sad that i wasn't there. we were recording that day."
1965877151,i havent gotten any prank calls making me laugh in so long.
1823085059,@user i am getting bad tweet vibes from you man
1559549392,"@user no, they didn't say anything about it in amsterdam. but tom wrote that they plan to come to europe.. but the question is: when? xx"
1826962594,@user i've actually never tried those choco jellybeans...are they nice?!
1468356896,finished everything she needs to do at work tonight. ugh...three hours of nothing coming up...
1822540539,@user thanks. i guess i will put it on idf. but only one person on fb posted after i did.
1956629556,missing t-1 right now.
1686502455,i am now ipod-less the commute is going to be a little less interesting now...
1835460031,"nevada my haflinger has a 'baby' cold. cough, runny nose. started antibiotics when his temp went up feeling better yesterday."
1834707506,@user @user @user @user thanks guys! i love blogging. geeks rule! hehehhee
1550873690,@user the mikey worm! it's a virus. some kid hacks into ur acct. i don't know how 2 get rid of it! help!!!
1833666470,@user : ahhh thanks for this one....nice end to a warm day here in wa. even tho it's not &quot;too&quot; hot night ev... ? URL
1957147618,@user you're cycling tho' that's good. healthy eating healthy and eating are a contradiction in terms.
1880030553,could use a hug right now
1558342822,"the worst hangover finally don't belongs to me! villy, goddammit! scoree! goin' to a birthdayparty now."
1965672452,hey im back on.. but msn won't work darn msn haha. can't stop thinking about 3d movie haha!
1675782774,"just got off of a hard days work. my feet hurt so bad from standing all day! oh well, i have 2 do the exact same thing 2morrow"
1691418675,@user lol i always try to have time for my twilight obsession
1468629079,going to work!!!
1881131751,i've been without power and internet for over 24 hrs now
1754963677,sooo yeah... g2g 4 a little while! gonna play some games &amp; then do a ton of homework!
1558972151,trying to fcram my projets and over assignments in the span of a day
1751536474,"just got home after an hour at the track, i feel real good now =p running is nice and abs work and push ups haha =p"
1565725778,i was thinking you could help me get the word out in your blog/podcast. if you dont mind. also hear about aussie internet filtering
1565433174,"finding out your out of dog food at 9:45 at night sucks, down to the fuel station i go"
1676932148,@user a puppy!! give him a puppy and some dr. seuss booksï¿½ oh! or vintage berenstein bears books! that's what we gave our neice
1694475372,@user oh very nice! i hope you have a wonderfully relaxing day!
1836518530,monday monday monday!!!! it took me longer than usual to get up and face the day
1678786298,at another rehearsal. im watching @user playing with his camera. if he gets a new one maybe he'll give me that one.
1880979929,getting frustrated again from having to work with spaghetti code
1753937260,@user i looooovvveee little shop of horrors!!
1693666241,...another one bites the dust. such sadness for the boston globe.
1833605912,the script are madd
1827125631,@user thanks for the follow another tweeting puppy ;)
1548726568,@user ahhh ok i see... hmm... ok i will focus on what i type just for the childrens..
1678090836,@user URL - i cant wait for tonight!!!! jonas
1827099214,@user i love p!nks music now
1754354195,alot of geeks obsessed with the movie had like costumes on... hmmm? uhh today homework and such and dozzing of about summer and things &lt;3
1692915857,not talking to becca
1687067395,wearing my fingers off playing the keyboard. stumbled my way through give in by tina dico pretty good seeing as there's no sheet music.
1827844445,"video update tonight yall im soo stoked! studio dates are set, new gear, layout, page, music, ughh!!!"
1751679042,@user what kind of food celli? i'm following you now
1755543365,sick of being seriously in lvoe with someone sooo totally wrong
1834523972,@user that sounds oh-so tempting connection back yet?
1832391738,sittin here chillin talkin to martin
1554491507,sonic didnt work out there were like 12 million ppl standing outside waiting for shit. pick up stix was a faulty substitution
1835821076,269 followers! vaya nï¿½...
1831219672,shout out 2 all my followers .. i got it . i got it. i got ya . i got u . i got us. i got twitta . i got boston winin game 7 . i'm lmao 2
1565068872,starting a new week of monotony
1551941310,sleeping in feels so good!!! ahhhhhhh..... good morning everyone
1686440724,tired.. bcuz of yesterday..
1834142062,@user is that what you do?? i thought you searched it .. i dunno
1676589640,@user hey! you are tutu kind for mentioning me in your #ff. thanks! sar
1573068286,"described white women: passive, stupid, dishonest, arrogant, privileged. ouch. i know it's not about me personally but, still, ouch..."
1826003079,i'm fed up!
1794811782,@user i need a sunny weekend. this will be the third weekend in a row that've been rained out of an event
1833936790,i'm sooooo bored...its lonely living alone!
1834131145,"breakfast , wii fit, shower then revision!!!!! my day sorted"
1677055815,s you all know my facebook account got hacked and deleted well starting over fb name candi cunningham add me please
1827073365,#examen09
1752504681,"final one, over. only one more and two pages of an essay left"
1961287802,finally got a call for marriage counseling 3 days late....
1564503369,@user or the western union wire transfer fee!
1793678688,@user yeah we were sad nga you didnt make it eh. rose-an din.
1695803610,@user south philly - passyunk square area! closer to two street.
1824286225,"@user this is so ace- where can i find a copy? it won't play on blip.fm, keeps stopping, can't get the whole of a single verse"
1832378798,lol@ usman saying wait for another weekend has just begun
1469871889,"@user i would say reads of nassau street, but that's the dublin equivalent - copy centre? sorry..."
1793906340,@user lol! that should be encouraged.... like having a circus monkey....
1469088649,"right eaten some toast with jam not had that for ages, hmm now i can think... lets watch rest of harry potter 5"
1755808806,wow at work and no manager has shown up to open lol do i get to go home!
1468086989,"@user ohh! classics armada. i'd want the seekers in that series, or the minicons."
1676954256,sydney - landrover - commodore station wagon - 1999 - $3333 ono - new ad received and will be posted on the hcc site soon
1827029296,@user i would hope not my friend
1556336179,hating how both the guys i like are also liked by two of my best friends i'll never catch a break.
1969513414,"@user yes. lol. also, i don't have a season pass for the water park yet, so i can't go swimming... yet."
1753216938,@user really bad ones are also classic.
1751033887,@user ill check that out
1793222888,"forum seems to be back on, so i'm glad. yeah, it's pretty geeky and sad, so sue me gona go out."
1827996702,@user rofl.. well if you go onto the facebook group its in the description (next 4 weeks). i'm phoning library tomorrow
1836564206,i can't believe i've got such a bad luck with men. what have i done wrong in my past life????
1467823109,@user are you meant to add on the back of that &quot;twittering from a toilet cubicle somewhere&quot;?
1548584922,"@user oops now on learning this, let's say easy enough for an european"
1752044166,@user - diggs that!... this punk-ass nascar race is finally over so i'll b there bout 11:30... wish we had vodka but it's too late!
1793203693,thanks everyone for coming out... you made my birthday so very happy also we can probably never go back to die bierstube
1967301138,"btw, love d recipe postings, 'cept this wot happens when i cook URL have 2throw d pot away"
1833501876,@user no no that's fine hahaha
1835254110,my stomach aches its been cramping since last week
1881980857,i wanna go on vacation. beaaaaaach. or just somewhere far far away. haha
1550779576,coming home from myrtle beach
1753278037,weeww! i dont hav frens irr yet !
1678194229,i get to see two random and wonderful camp friends today
1752089050,"listenin to some old school new found glory. hedro, gimi a high school band i can down load. besides home grown...."
1553178914,watching itv2 x
1691233652,@user ok got it so may 5th - you off?
1559833496,@user *flails* i can't make something that looks like you
1793718978,just had to turn down tickets to go see an audience with david attenborough in swindon because of my knee. i'm upset
1824349562,@user just saw the princess twit... thaaaaanks
1823600204,@user wow i've been to benihanna too which one do ya go to?? i go to the one in beverly hills..aka la cienega n wilshire
1792744879,@user helloooo
1835586007,"@user no. i came home from work and i was miserable. we're going on tuesday at 4, so we'll be home before ncis!"
1548744269,"@user i am not kidding they use your id and slide it on the register, the id check is automatic, but we cant get the vote right"
1564201379,soon come now
1691420058,might be getting a ipod touch tomorrow
1553677369,@user was american idol goood last night? i missed it
1751843194,i'm ready for school to be over
1553177970,"@user i'm not going anywhere near minneapolis soon, so... you're welcome ;-) take a hd or a pile of dvd's wih you"
1969807348,@user sorrrryyyyy but it's the best way to describe it. twitter sucks
1826178447,morning!!! its another super day in paradise. hope you all have an outstanding day
1835850738,lauus if it call me
1694727013,@user any others jobs like this available? sounds like a great experience. direct message if you know of any others.
1751035357,@user well at least you're going with someone. i'm going alone.
1469871890,@user you should try a little bar called hemingway's...
1558703183,to do: avoid spending my entire paycheck over the next two weeks
1564524168,lovely day 4 sittin round being lazy....so glad im nt in school while evry1 else is
1834885691,@user oh and this service doesn't allow that... else i'd be fine.
1686929207,"@user heyyyyyy lisi! my birthdays may 7th, right after blah-g day! can i get a shout-out? its my 12th bday"
1957464154,fucking typical. gh:m arrives just as i leave for work. it's going to be a long day
1966244397,sitting in the car. my ipod is about to die so im not gonna have anything to do.
1970043877,@user mahalo for the #followfriday love! have a great time in maui this week! maibock!!!
1678388059,@user rob. please say hi. i miss you!!!
1557219894,in the hilton in glasgow watching girls aloud vs spice girls top 20...think we know whos gonna win
1791786369,yes!!! i finished the bottle!!! though the outcome of this triumph will quickly end in defeat
1822685102,@user i live in quebec city
1468133485,"@user yeah...here is 1 vegan p.s. jared, you are one of the greatest artist of all time !"
1559547264,"worship was great this morning! wish it could have lasted forever! oh, wait.....it will when i finally get home!"
1968964554,i gave this girl i like my from first to last hoodie cuz she was cold. now i can't find her
1827919294,@user yes ma'am lol i but k.c. on everything ! lol
1556760690,"@user bring a chair, eat, take the kids swimming"
1677054884,@user oh ok cool....going to check. thanks.
1676731225,@user the link didn't work
1792666750,heyo @user - the vol+ button on my harmony 880 is failing... seems like it's a known issue... and i'm out of warranty...
1555762599,@user URL - very nice!
1760246297,the {{{best}}} {{{mouth}}} in the south......(that's me
1690979127,cant be bothered with twitter anymore today aha talk to me on myspace or msn instead byeee twitterland! x - stacey1889 @user .co.uk
1968374243,@user i have to like... hang up a coat... and like... put my unfinished uneggsaladed fiji in the fridge fuck multi level houses
1963525601,@user im probs gonna have to wait until it comes out on dvd x
1793526744,@user well done bb
1565723260,@user happy 4/20 b blaze one for the nation ...glad u made that fire song with camian marley .... fire fire fire!!!!!
1550967230,"getting ready for work, 12-8"
1824247225,@user i just got off of work...not to mention i went in on my day off! talk about dedication.
1833185895,currently jonesin
1881034338,re sucks gotta do a presantation bout fulda
1691161119,@user everyone wants to look like they did a coupla years ago. you honestly have nothing to worry about
1470098877,right - off to spend quality time with the kids as working over easter...boooo
1573350098,yesss back on twitterrr! ahhh soo long! tonight im heading to a dress uppp lil party gathering thingy wooo going as a ninja!!!! hahahaha!
1826489134,@user oooooooh i'm sure we'll find a way to make you come over here for the summer
1685407759,"went to a party, got (almost) drunk, played strip apples to apples. tonight was pretty good."
1793086110,is pissed off his contact lens split this morning
1574002177,@user no idea about the cake! i'm hardly ever in the baking section dunno where and when to meet! lol! up to u x
1835069149,"@user but still, baby girl had the war stories attached to her, she took a bullet many a time and saw many great beats"
1564051598,@user awful isn't it!
1793137235,&quot;lost&quot;'s juliet just died! nnoo!! and it doesn't look like she'll be back since she'll be a lead in &quot;v.&quot; lost is becoming a sausage fest!
1967640519,"baw the last episode of season 4, so good, so sad."
1833772516,ga: back to office.. after a fabulous weekend break!!
1691736819,@user URL - ouchhh! poor danny
1557556328,@user europe is beautiful. isn't it?
1964037480,"@user @user we don't feel too comfortable using it. it's not awful, but pretty icky. scurrying to find a deal..."
1793906054,jack savoretti on tour. new album &quot;harder than easy&quot; out on july 6th
1548669894,eff boy-on-key she is the worst tranny ever!
1557073397,@user i could've sworn i was follwing you before. hmm. that'd explain why i never saw any of your updates.
1553397696,@user shall we make friends lol
1558345678,@user you're a trip jill
1751644646,"@user taylor! are you back in nashville now..or la? well, how was your trip? did ya have fun? love ya girly!"
1881252932,twitter for business was great today...thanks wayne. i havnt worked out how to put my photo in yet
1960626773,"@user hiya hun! it's just not my day. dentist appointment (ouch!),notebook being a bitch. feeling sick how's you?"
1557618321,"@user you guys delivered one sick edit, team america ftw btw.. which song / remix did you guys used?"
1677188731,@user haha is ok are you following the #awaresg story?
1694585273,why do i wake up at 7.30 when i'm shattered and then can't go back to sleep
1793225601,feeling much better than two days ago
1881592007,and now it's bright outside... soo not fallin asleep
1969701397,@user that really was an awful trip! so glad you made it safely to your place - hope you get that much needed rest.
1557556312,@user it's the load with all the boxes of stuff from the attic of all your previous houses
1554108854,hells kitchen was shit tonight
1962373397,"lonely, i am so lonelyyyy ... @user plz come back"
1883590921,"@user i tried installing the previous kernel version (booting via usb), didn't word, i guess removing oss corrupted some of my files."
1691969791,@user last thing i said last night to myself was &quot;don't forget to watch foster's!&quot;... and i did.
1693321666,@user what's your email? i can send you an invite right now.
1686442653,"feel sick, painnn i hate pain i cant eat and we have dinner now =////"
1792669083,"ate at the mall food court yummy then played my acoustic show, now time to go to bed"
1694346654,happy #juddday everyone!
1827468901,why am i so happy. tests URL
1560005293,"@user no, i didn't i was gonna bring my other friend, too! how was the show though?"
1559132319,trying to ring someone in portugal but my bloody phone wont let me!!! today isnt my day to be honest
1822612383,@user sometimes they're just really cool seeming gadgets (that bf actually bought) and sometimes they're just really funny! lol
1693994772,"@user the archetype thing was for a comm. class that studied archetypes in popular media. reading your links now, thanks"
1753238320,@user i soooo want to but i have to work
1468023617,@user wow that's something unique. i wonder how they trace &quot;our&quot; roots
1694110878,coming back drom camp!!! there was no cell fone reception =0 so im so happy were back in qld and a little bit tired
1826561138,"so, i'm just noticing that the new twitterific on iphone is *never* attaching photos when i take/select them. fail"
1551805511,@user oooooo!!! have so much fun in napa!!! it's a positive jealousy i feel for you right now
1686675343,revisin for final exams
1831220252,@user what did they do this time?
1792696338,what else can you do in this twitter thing other then from talking ot myself ?!
1695919163,ughhh i couldnt fall asleep till 3am and now im up for school. its going to be a veryy long day.
1692047328,@user i'm not going either
1556490653,i will never stop loving fall out boy.. ever. so take it or leave it as it is
1880387714,very impressive accommodation... i could swear it smells like a trough lolly in here. not sure how i am going to fall asleep
1556940271,@user lol! very glad you had fun...sorry for the day in getting back...caught me zzzzz!'s
1958122532,@user my boss. she's moving to nyc
1835580410,@user your welcome! i am having a great day. it is a holiday here chatting with friends on twitter then will finish painting
1468972616,"hope, iï¿½ve found the real demi moore - i love you, wonderwoman!!"
1558191392,listening to cmt and trying to get motivated to do my housework
1685381986,i just watched the last episode of pushing daisies with tracy
1823225234,"@user lol don't do that hahaha. michelle already responded me, and suga mama band. but kelly never did"
1563937013,"driving home from la, on the 5s and the freeway is closed so were all exiting wthell!? i have work at 8!!! ahhhh! URL"
1686802916,@user like the nike raiders huh. no asics ?
1686134662,the suns gone and looks like rain
1833892967,if i don't get a reply tonight i am going to be sooo jumpy tomorrow
1573442380,looks like someones used googles custom search to make it a torrent engine URL
1794160381,good morning tweeps! fun night at the carnival last night. still sleepy but ready to start this wonderful day
1753284432,ahh they just blinded the little boy! is blinded a word? lol.
1556627275,@user @user i love ur omer tips its nice. i want yehuda to twitter the daily tuneups. its quicker and faster!
1754263337,@user wb glad to see ya back
1833399570,good morning! and what a morning it is... my pictures are on the front page of both 20min. and news in bern.
1833399648,@user a man with quality friends
1823447016,i just relized that green day has a very cute lead singer. i need to get the poster from under my bed and put it up again
1960492581,@user awww don't do this to meee haha now you're gonna make me saddd
1676360720,is missing out
1573151152,@user you could very well be the exception to the rule. although.. i've been known to exaggerate.
1834381888,has had wonderful sunday but now reality is getting be much more depressing... so hurry on to learn!
1966842870,basketball iz so much more interesting when my boo watches it with me!!! wake up hunny!
1833644784,@user just make sure that you're not going to sleep in at least one hour after eating.and just eat moderately during this time
1694219613,"@user hey luis, thanks! i have flash and my prof's code to thank for that. *cough*"
1695310191,@user all the best for your ib exams carl. i hope you don't find them too difficult and that they go well for you.
1883478835,@user well lucky in the sense that you found people. i came out at 15 and no one even went near me til i was 19.
1963199119,i wish i was going to be with my st girls tomorrow
1677519770,so sleepy i cant even spell right....good night to all
1963478433,i feel bad for john and kate. and the 8.
1968456237,@user home unfortunately!
1834020750,"adeus tweetdeck, adeus destroytwitter, bem-vindo twhirl."
1754513217,@user making me jealous mr!!!!
1469872626,just renewed 80 domains. can't afford food for like 9 years
1753384556,@user thanks for adding me
1687899258,@user backing out of?
1558023365,getting ready for church. booooo that its the last day of springbreak
1793753353,@user i think so....
1823654548,@user your friends are plastic too
1694453448,going to try to fall back asleep without my big warm smuggly frenchman.
1687901069,is about to leave for her dress rehearsal..... URL
1676760999,is watching mean girls
1556040787,blasting the across the universe soundtrack
1971004202,wtf are u doin guys?! 70minutes played &amp; 2 goals behind?! o___o you cant be serious
1677940267,"heat won!!! woohoo, im so happy"
1882374343,rain rain go away come back when i'm home and safe
1676066689,tonight= perfect!
1559128155,@user yeah sorry (irl back at work )
1833927711,so jealous. she is so pretty. sigh.
1555788329,@user 4 new caches in griffith park. don't think ftf will still be there for me on tuesday
1554393909,"@user that is sooooo far from the truth and you know it. @user of course not, i'm just jealous i wasn't included"
1556065296,thought adventure land was good.. not as good as superbad
1822759455,"@user oh no, not sad at all. we all enjoy different programming. keeps the electric co. in biz! neither are into scifi"
1834499429,"ok, now 3 arabian girls becomes troopers what a very small thing that i can do for #anoop. hi everyone, did i miss somethg interesting?"
1694906251,wishing i was in grand rapids.
1835038085,says should i text or call or should i wait till he does it first? URL
1695049592,gettin ready for work no fun
1693056649,@user he's resting comfortably on a box and blanket tonight. URL
1827331524,"at the udistrict street fair with @user on 43rd st., about to see @user perform. yay!"
1752309061,show was awesome! siq kick to the face my septum tunnel was knocked out
1564566241,@user for one job my application included an apology about how rubbish and rushed the application was - worked out pretty well
1553924696,i wanna be the spirit
1966421405,@user gaah rain for tomorrow
1964689689,my day is starting at 2:38pm. woops work in less than 3 hours...
1573758527,eatin soup contemplating the sig 30 just had. poor guy
1969174263,@user nawwwws don't feel sick
1835233198,@user will try and upload them later today
1826102521,@user i think there days are &quot;chhote &quot; and &quot;bade&quot;....and yes they are very funny
1676311430,ï¿½to be yourself in a world that is constantly trying to make you something else is the greatest accomplishment.ï¿½ ralph waldo emerson.
1676785745,"@user i'm jealous, &amp; yes it was amazing"
1795134268,@user hey you!! good morning!!
1793931155,@user keep up the great work
1793283112,why isn't photobucket working
1753900504,ow little body is sore
1678129396,@user thank you for putting me in your followfriday list!
1771083596,@user i just wanted to say that tonight's episode was absolutely outstanding! thank you
1558763130,watching mtv's &quot; taking the stage&quot;
1551396422,"@user i'll let u know later gotta do marketing literature, work on it project, do ss lesson &amp; some family time...whew #hhrs #tcot #hcb"
1557229553,"@user new brothers &amp; sisters tonight, jess! are you as stoked as i am!?"
1834000784,just woke up not looking forward to the exam
1679453434,okayy well now im sorta happy now
1754138642,"i'm wandering around in 6inch heels, wondering why these torture devices were ever invented. damn breaking in shoes."
1833929862,"@user fantastic show!!! glad you're back simon, loving that hands free crutch gizmo!!"
1693976959,@user thanks for the link geoff
1881975796,"weather outlook isn't the best for a huge sidewalk sale today (rain) today's goals: 30% pv&quot;s, 100% pp &amp; $0.75 in con!"
1833659784,my toes are cold.
1564688639,@user i know! and now oprah bloody winfrey too. (#herebeforeoprah btw) how is your monday progressing? in my mind it's still the w/e
1556403591,@user yes yes we will be there shortly... as soon as i finish watching 'you've got mail' which is right now
1687559277,"@user :o i didn't sorry but dougie pointed at my glowstick we were quite close to the front, if you had bebo, i'd show you"
1794462403,my nose has swollen really badly
1968167483,i should go to bed. ugh car wash in the morning fuck that shit
1555789543,everything is ok now good night!
1882186720,@user sleepy here just cant sleep how are you?
1685340662,@user so do i
1695280380,@user we have mice in our attic who clog dance
1965820309,mom says i have to get a new phone immediately....off to t-mobile. she paying....
1792960046,@user i hate the spammers. b-schools doing this is pathetic
1825941499,"cant afford to see angels and demons, so i watched it for free: URL"
1824623295,@user pls don't twitpic that as will make my burnt bacon sandwich look a bit lame
1881106680,i actually can kill a human today so dont mess with me.... i'm good though....wake up at 1 o'clock and my tommy aches really bad....
1563718750,finally found her shiny new red toy
1557163921,kane is lame. why the fuck did i signup for this shit.
1880374359,whew... can't sleep w/o him
1694603213,english hmwk sucks xx
1833781658,just got a massage. feeling great and relaxed. great start to the day n week
1564089858,can't sleep...too stoked that i can follow oprah on twitter.... i really do love that women
1969941277,@user dad will tell me not to use it for like a month again character limit sucks.
1467899590,had a really good day off to do some shoppping
1750916855,@user it can be really annoying they should've put it to 200 or something instead..
1933070837,i went all in with a full house of jacks over queens and lost to quad tens fml
1968939286,@user what's wrong?
1676532821,getting ready to go home for the summer
1794014766,barusan impulsive shopping di crayon&amp;co. beli jarum dan benang rajut yeaaaaahhh
1882854415,@user totally. i have published work i can't even show my parents.
1755774313,cant text for now ..going to grandparents then with jordie &lt;3
1468164687,"at the end of the day i ended up exalted with a faction, 9 mounts richer, and 1100 gold poorer. good night"
1881310608,@user yeah true true. i've been applying for jobs..... buut so far nothing
1556546706,not sure what to think about anything right now.
1557482832,..off to bed now!... had a great night with the hubby
1793851089,on my way to get coffee...hanging with the fam most of the day
1835054251,"@user no i'm not conceided i love everybody and want everyone to live a happy life,but i love me first.www.antoniolikeme.com"
1793635405,@user ouch both videos arent available in my country
1956173094,"hey guys, just realized i've been spamming #drupal a bit, sorry"
1968907559,@user yes i know. but i wish i didn't.
1834613077,"@user looks pretty similar in goal to zest.releaser. tagging, uploading to pypi. couple of differences, of course looks fine."
1678492354,my baby @user needs to go and relax...she works toooooo hard! feel better!
1834474044,just got back from my friend's party...1 of the craziest party i've ever been..
1752606312,@user awww doesn't work on iphone yet hurry up youtube
1468335975,@user -do you need to hire any booth help? i am available and have years of experience working at trade shows. dm me.
1970955763,"@user omgah it horrible, im going to need drugs"
1468366044,glad i've cleared most of my thesis up. two more chapters to go before first final draft is submitted
1550909924,"@user correct, my friend. ocean is ocean. accept no substitutes"
1675756280,"sorry peps, this is the 1st time i've been in front on my computer all day. it's so great to login &amp; see your messages &amp; ffs."
1823818736,i just got out of my bubble bath n it was amazing i feel soo relaxed
1880056518,@user
1468268194,@user URL - sweeeeet picture if only i could see his face haha sweet sunnies tho...i want them
1676191769,haha i love you karissa!! and u maya baby! fanks
1822901706,@user
1573920122,@user yeah usa and canada only
1694184431,@user yeah.. gives me something useless to crib abt
1968782528,@user lol 3.0 is surely taking forever
1695539697,"tired. at least i get to sleep in tomorrow - but, i also have be hospitalized (outpatient) for the angiogram"
1836481952,craving for more ewan. i think it's time to continue that star wars marathon.
1827786098,@user i hate dentists i had root canal done a year ago and now its throbbing every so often i don't trust dentist anymore!
1963065069,@user i told diamond to follow you. and why u aitn share the starburst
1883339706,my v-moda headphones have died. so sad
1551259753,@user oh yeah... i thought you were talkin about fightstar cos they are. they arnt playin anything good
1796843821,people are leaving beach week already for graduation.
1468044821,lookin like an all-nighter. i hate it when i do this to myself
1754222261,"having lunch (chili concane yummi ) and later i'll watch gossip girl, 90210 and o.c."
1559062100,my ipod died. will somebody buy me a new one? please? k thnx bai.
1965948023,youtube not working
1688036625,what is up with ok then??? agh!!! sounds like whatever! itz funny if u know our secret! but i cant say for 2 weeks! &gt;
1962303481,tonight in party w/ my girls (minus vita)
1754264000,happy mother's day!!! -meka
1687493883,grrr. hate it when i forget about something on ebay and miss the closing time. a nice set of 55mm close-up filters missed
1677185363,"i reached the tweetie rate limit and it locked me out. make my night worse, why don't you."
1755573831,wtf all of the starbucks around here are out of the cold cup look alike tumbers!
1968440030,@user
1558731333,getting ready to go to grocery store...watching it rain
1688927861,another tornado on the way to pelham area. katie is stranded.
1550753657,@user we got rachel getting married and seven pounds. wanted yes man but it wasn't in the red box we went too!
1833185082,@user thanks for following @user
1553833450,i now know what all the &quot;twilight&quot; fuss is all about... wow!
1881494468,"@user just had a 2 hour demo to clients, and still feel like crap. interviewing later..."
1834373496,"maybe it's all true, i'm a disgusting creepy stalker old cat lady in the making and i shouldn't be allowed on the internet."
1971010763,i've broke my $50 headphone this night. i'm really sad
1679384649,poor car. needs a new water pump and belt. no car for me
1687371745,@user i love your thought! i wish you a happy day!
1685792158,@user and people are asking me if there is a girl singing backup on &quot;convinced&quot; - but i think it's just your falsetto? hehe.
1881616773,"philosophy for me again today. buuh, i don't want to study anymoooorreeee"
1564154057,@user you always teach me someting i lv it
1677133617,"work soon haha, and omg tuesdays only in a few days!! also, bought a supergrass cd on fri but can't get it to work on itunes!!"
1827838816,@user i seee jack (pinpoint live &gt; URL
1557163650,shopping for furnitures @ courts. too many choices so little budget.
1556732909,going to try going to sleep again. . . darned caffeine is keeping me up!
1968767360,"seniors, please don't leave me. please"
1753680705,@user thanks new work will arrive in a few weeks
1754222601,i am looking at the wii i might buy one
1967697168,"@user he tapes in new york, sry no extra tix"
1827887994,@user thanks for the encouraging words. i somehow let it get to me. even if it is on the brink of hilarity.
1551293673,"@user im sleepy... i did not get a good nights rest but thats ok, i will tonight! im going to go enjoy the sunshine today!!!!!"
1827573222,@user awesome shot! really need to visit this country
1694247164,@user @user @user anyone coming on chatroom at some point? i'm lonely
1691822389,"i can call myself dumb now. i just spent a day bbqing, when i was suppose to be studying for 12 tests this week. i have a.d.d, serious."
1969479161,watching the last tonight show w/ jay leno!!!
1827549708,"@user ha, wanna give it to me then?"
1827846007,i made $50 off prints today
1882241453,is thinking of what to watch since i can't see samantha ronson tonight due to stupid flu
1955974366,im feeling exhausted after my uncles memorial today! i have not cried so much in a long time
1956789744,"practice is brutal ! -_- still practicing, and haven't went home from school !"
1880649007,lol so my phone is now dead and gone forever
1882987868,i wasn't able to take advantage of free breakfast. i had breakfast before work
1969957608,@user cuz as a society we've gotten used to the gov being the voice of the people instead of the people being the voice of reason~
1968932949,"feeling kind of bummed. snuggling my puppy,soleil. wishing my mom was here.. :|"
1795270507,so freaking glad my senior presentation is done and i passed with flying colors!
1827437017,@user nope but i can get it hold on URL &lt;&lt;mm
1557570446,fuck it i aint doing corsework going out instead
1834885485,"@user uh, donnie, i think the ones that missed out, we know we missed the boat. glad u had a blast"
1834908072,maybe i'll watch the 24 finale on my iphone on the plane now that i've got the dvdrip
1826384101,"@user danny, don't be evil and say hi for me please say hi is not require much.. x love u"
1564802777,i got 41 followers in the 2-3 weeks i've been here...wow... not to bad!
1827961313,@user some people should #dieinamethfire
1572997388,@user und beim office hatte ich was von chf gelesen
1753836244,happy mother's day everyone! still playing pet society!
1554167852,"@user so, i'm thinking i might rent a car in may and take a road trip with the rugrat to come visit you in hell aka texas."
1835469503,@user well that sucks. hollar if you need help ... i could use a vacation
1834316609,is having a very crappy start to the morning.
1824040125,prom was fun but graduation will be better
1793214857,@user your friend's facebook comment still feel bad
1755343459,@user will be in munich for 3 days this week and 5 days in mk the week after - neither will be a holiday
1468990944,@user oh god. how can something as simple as twitter be so complicated
1691150920,"shopping online...sephora, victoria's secret, hm, intuition &amp; kitson...prlly my last time to shop for a whiiile!!"
1958067852,@user miss you in that 70s show!!!!!!
1880362353,@user i can't believe he lost... i'm so sad.
1470210078,time to make the doughnuts lol
1753311217,feels guilty for making his mama wait all night for him... URL
1468120671,"omg, more than 360 people is the death toll in italy"
1793659391,whoa!....just found atb.....my favorite...!...what's better?
1676783765,"@user no, just a cold. fun story though."
1469241623,i'm still not feeling very well. why is it that recently i'm getting sick so often
1834426173,@user me and my mate had a huge bowl of crunchy nut haha! i have a maths exam today :\ hope you have a nice day xxxx
1791857729,"night! i'll be dreaming of my boys lucas till, kris allen, and of course nicholas jonas"
